pert_iname,indication,drugbank_id
temozolomide,Leukemia,DB00853
temozolomide,"Leukemia, Myeloid",DB00853
temozolomide,"Leukemia, Myeloid, Acute",DB00853
temozolomide,Precursor Cell Lymphoblastic Leukemia-Lymphoma,DB00853
temozolomide,"Leukemia, Lymphoid",DB00853
temozolomide,"Leukemia, Myelomonocytic, Chronic",DB00853
temozolomide,"Leukemia, Myelomonocytic, Juvenile",DB00853
temozolomide,"Leukemia, Promyelocytic, Acute",DB00853
temozolomide,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma,DB00853
temozolomide,Myelodysplastic Syndromes,DB00853
temozolomide,Biliary Tract Neoplasms,DB00853
temozolomide,Hypersensitivity,DB00853
temozolomide,Frailty,DB00853
temozolomide,Lymphoma,DB00853
temozolomide,Ganglioneuroblastoma,DB00853
temozolomide,"Neoplasms, Nerve Tissue",DB00853
temozolomide,"Neoplasms, Neuroepithelial",DB00853
temozolomide,Breast Neoplasms,DB00853
temozolomide,Triple Negative Breast Neoplasms,DB00853
temozolomide,Paraganglioma,DB00853
temozolomide,Pheochromocytoma,DB00853
temozolomide,"Carcinoma, Islet Cell",DB00853
temozolomide,Diffuse Intrinsic Pontine Glioma,DB00853
temozolomide,Colorectal Neoplasms,DB00853
temozolomide,Adenoma,DB00853
temozolomide,Pituitary Neoplasms,DB00853
temozolomide,Pituitary Diseases,DB00853
temozolomide,Sarcoma,DB00853
temozolomide,"Neoplasms, Germ Cell and Embryonal",DB00853
temozolomide,Osteosarcoma,DB00853
temozolomide,Rhabdomyosarcoma,DB00853
temozolomide,Wilms Tumor,DB00853
temozolomide,Hepatoblastoma,DB00853
temozolomide,Urinary Bladder Neoplasms,DB00853
temozolomide,Adenocarcinoma,DB00853
temozolomide,Teratoma,DB00853
temozolomide,Endodermal Sinus Tumor,DB00853
temozolomide,Choriocarcinoma,DB00853
temozolomide,Germinoma,DB00853
temozolomide,"Paraganglioma, Extra-Adrenal",DB00853
temozolomide,Prostatic Neoplasms,DB00853
temozolomide,Leiomyosarcoma,DB00853
temozolomide,Mesothelioma,DB00853
temozolomide,"Mesothelioma, Malignant",DB00853
temozolomide,Chondrosarcoma,DB00853
temozolomide,Skin Neoplasms,DB00853
temozolomide,Neurilemmoma,DB00853
temozolomide,Hemangiopericytoma,DB00853
temozolomide,Solitary Fibrous Tumors,DB00853
temozolomide,"Glioma, Subependymal",DB00853
temozolomide,"Neuroma, Acoustic",DB00853
temozolomide,Neoplasm Metastasis,DB00853
temozolomide,Desmoplastic Small Round Cell Tumor,DB00853
temozolomide,Uveal Neoplasms,DB00853
temozolomide,Neurotoxicity Syndromes,DB00853
temozolomide,"Carcinoma, Small Cell",DB00853
temozolomide,Optic Nerve Glioma,DB00853
temozolomide,"Carcinoma, Non-Small-Cell Lung",DB00853
temozolomide,Retinoblastoma,DB00853
temozolomide,Endometrial Neoplasms,DB00853
temozolomide,Gastrointestinal Stromal Tumors,DB00853
temozolomide,Meningeal Carcinomatosis,DB00853
temozolomide,Neurofibromatoses,DB00853
temozolomide,Neurofibromatosis 1,DB00853
temozolomide,Neurofibroma,DB00853
temozolomide,"Rhabdomyosarcoma, Embryonal",DB00853
temozolomide,Diarrhea,DB00853
temozolomide,Drug-Related Side Effects and Adverse Reactions,DB00853
temozolomide,Insulinoma,DB00853
temozolomide,Gastrinoma,DB00853
temozolomide,Glucagonoma,DB00853
temozolomide,Somatostatinoma,DB00853
temozolomide,Lung Diseases,DB00853
temozolomide,Head and Neck Neoplasms,DB00853
temozolomide,Esophageal Neoplasms,DB00853
temozolomide,Preleukemia,DB00853
temozolomide,Syndrome,DB00853
temozolomide,Liver Neoplasms,DB00853
temozolomide,Microsatellite Instability,DB00853
temozolomide,"Carcinoma, Squamous Cell",DB00853
temozolomide,"Carcinoma, Large Cell",DB00853
temozolomide,"Neoplasms, Second Primary",DB00853
temozolomide,Supratentorial Neoplasms,DB00853
temozolomide,Kidney Neoplasms,DB00853
temozolomide,Bone Neoplasms,DB00853
temozolomide,"Rhabdomyosarcoma, Alveolar",DB00853
temozolomide,"Carcinoma, Hepatocellular",DB00853
temozolomide,"Lymphoma, B-Cell",DB00853
temozolomide,Meningitis,DB00853
temozolomide,"Carcinoma, Renal Cell",DB00853
temozolomide,Leiomyomatosis,DB00853
temozolomide,Ovarian Neoplasms,DB00853
temozolomide,Fallopian Tube Neoplasms,DB00853
temozolomide,Pancreatic Neoplasms,DB00853
temozolomide,Multiple Myeloma,DB00853
temozolomide,"Neoplasms, Plasma Cell",DB00853
temozolomide,Colonic Neoplasms,DB00853
temozolomide,Gallbladder Neoplasms,DB00853
temozolomide,Brain Diseases,DB00853
temozolomide,"Carcinoma, Ovarian Epithelial",DB00853
temozolomide,Mycoses,DB00853
temozolomide,Mycosis Fungoides,DB00853
temozolomide,Sezary Syndrome,DB00853
temozolomide,Disease Progression,DB00853
temozolomide,Vipoma,DB00853
temozolomide,"Carcinoma, Merkel Cell",DB00853
temozolomide,Carcinoid Tumor,DB00853
temozolomide,"Carcinoma, Medullary",DB00853
temozolomide,Thyroid Neoplasms,DB00853
temozolomide,Endocrine Gland Neoplasms,DB00853
temozolomide,Multiple Endocrine Neoplasia,DB00853
temozolomide,Zollinger-Ellison Syndrome,DB00853
temozolomide,Multiple Endocrine Neoplasia Type 1,DB00853
temozolomide,Adrenocortical Carcinoma,DB00853
temozolomide,Multiple Endocrine Neoplasia Type 2a,DB00853
temozolomide,Multiple Endocrine Neoplasia Type 2b,DB00853
temozolomide,Thyroid Diseases,DB00853
temozolomide,Congenital Abnormalities,DB00853
temozolomide,Brain Stem Neoplasms,DB00853
temozolomide,Disease,DB00853
temozolomide,Neoplasms by Histologic Type,DB00853
temozolomide,"Neoplasms, Connective and Soft Tissue",DB00853
temozolomide,"Neoplasms, Connective Tissue",DB00853
temozolomide,"Neoplasms, Bone Tissue",DB00853
temozolomide,Rare Diseases,DB00853
temozolomide,Central Nervous System Diseases,DB00853
terbinafine,Tinea Pedis,DB00857
terbinafine,Onychomycosis,DB00857
terbinafine,Tinea,DB00857
terbinafine,Communicable Diseases,DB00857
terbinafine,Dermatomycoses,DB00857
terbinafine,Infections,DB00857
terbinafine,Malnutrition,DB00857
terbinafine,Tinea Capitis,DB00857
terbinafine,Mycoses,DB00857
terbinafine,Recurrence,DB00857
terbinafine,Crohn Disease,DB00857
terbinafine,Inflammatory Bowel Diseases,DB00857
terbinafine,Onycholysis,DB00857
terbinafine,Ulcer,DB00857
terbinafine,Colitis,DB00857
terbinafine,"Colitis, Ulcerative",DB00857
terbinafine,Spondylitis,DB00857
terbinafine,Spondylarthritis,DB00857
terbinafine,"Spondylitis, Ankylosing",DB00857
terbinafine,Spondylarthropathies,DB00857
tetracaine,Cataract,DB09085
tetracaine,Hearing Loss,DB09085
tetracaine,"Hearing Loss, Sensorineural",DB09085
tetracaine,Meniere Disease,DB09085
tetracaine,Periodontitis,DB09085
tetracaine,Periapical Periodontitis,DB09085
tetracaine,Dental Caries,DB09085
tetracaine,Lacerations,DB09085
tetracaine,Retinoblastoma,DB09085
tetracaine,Shoulder Pain,DB09085
tetracaine,Shoulder Impingement Syndrome,DB09085
tetracaine,Abscess,DB09085
tetracaine,Tendinopathy,DB09085
tetracaine,Myofascial Pain Syndromes,DB09085
tetracaine,Fibromyalgia,DB09085
tetracaine,Syndrome,DB09085
tetracaine,Rotator Cuff Injuries,DB09085
tetracaine,Carpal Tunnel Syndrome,DB09085
tetracaine,Neuralgia,DB09085
tetracaine,"Neuralgia, Postherpetic",DB09085
tetracaine,Corneal Injuries,DB09085
tetracaine,"Pain, Procedural",DB09085
tetracaine,Osteoarthritis,DB09085
tetracaine,"Osteoarthritis, Knee",DB09085
tetrahydrouridine,Leukemia,DB12484
tetrahydrouridine,"Leukemia, Myeloid",DB12484
tetrahydrouridine,"Leukemia, Myeloid, Acute",DB12484
tetrahydrouridine,Preleukemia,DB12484
tetrahydrouridine,Neoplasm Metastasis,DB12484
tetrahydrouridine,Myelodysplastic Syndromes,DB12484
tetrahydrouridine,Syndrome,DB12484
tetrahydrouridine,"Anemia, Sickle Cell",DB12484
tetrahydrouridine,Lung Neoplasms,DB12484
tetrahydrouridine,"Carcinoma, Non-Small-Cell Lung",DB12484
tetrahydrouridine,Carcinoma,DB12484
tetrahydrouridine,"Carcinoma, Squamous Cell",DB12484
tetrahydrouridine,Mesothelioma,DB12484
tetrahydrouridine,"Mesothelioma, Malignant",DB12484
tetrahydrouridine,Esophageal Neoplasms,DB12484
tetrahydrouridine,Neoplasms,DB12484
tetrahydrouridine,Breast Neoplasms,DB12484
tetrahydrouridine,Head and Neck Neoplasms,DB12484
tetrahydrouridine,Urinary Bladder Neoplasms,DB12484
tetrahydrouridine,Nervous System Neoplasms,DB12484
tetrahydrouridine,Central Nervous System Neoplasms,DB12484
tetrahydrouridine,Lymphoma,DB12484
tetrahydrouridine,"Lymphoma, B-Cell",DB12484
tetrahydrouridine,"Neoplasms, Germ Cell and Embryonal",DB12484
thalidomide,Multiple Myeloma,DB01041
thalidomide,"Neoplasms, Plasma Cell",DB01041
thalidomide,Waldenstrom Macroglobulinemia,DB01041
thalidomide,Lymphoma,DB01041
thalidomide,"Lymphoma, B-Cell",DB01041
thalidomide,"Lymphoma, Large B-Cell, Diffuse",DB01041
thalidomide,Arthritis,DB01041
thalidomide,"Arthritis, Psoriatic",DB01041
thalidomide,Psoriasis,DB01041
thalidomide,"Dermatitis, Atopic",DB01041
thalidomide,Dermatitis,DB01041
thalidomide,Eczema,DB01041
thalidomide,Carcinoma,DB01041
thalidomide,"Carcinoma, Hepatocellular",DB01041
thalidomide,Mouth Neoplasms,DB01041
thalidomide,Endometriosis,DB01041
thalidomide,Pelvic Pain,DB01041
thalidomide,Immunoblastic Lymphadenopathy,DB01041
thalidomide,Gastrointestinal Hemorrhage,DB01041
thalidomide,Vascular Malformations,DB01041
thalidomide,Congenital Abnormalities,DB01041
thalidomide,Hemorrhage,DB01041
thalidomide,Leukemia,DB01041
thalidomide,"Leukemia, Large Granular Lymphocytic",DB01041
thalidomide,Lung Neoplasms,DB01041
thalidomide,"Carcinoma, Non-Small-Cell Lung",DB01041
thalidomide,Plasmacytoma,DB01041
thalidomide,COVID-19,DB01041
thalidomide,Pneumonia,DB01041
thalidomide,Crohn Disease,DB01041
thalidomide,Radiation Injuries,DB01041
thalidomide,Immunoglobulin Light-chain Amyloidosis,DB01041
thalidomide,Amyloidosis,DB01041
thalidomide,Neuroendocrine Tumors,DB01041
thalidomide,"Adenoma, Islet Cell",DB01041
thalidomide,"Histiocytosis, Langerhans-Cell",DB01041
thalidomide,Histiocytosis,DB01041
thalidomide,Alzheimer Disease,DB01041
thalidomide,Primary Myelofibrosis,DB01041
thalidomide,"Lymphoma, Mantle-Cell",DB01041
thalidomide,Thalassemia,DB01041
thalidomide,Ependymoma,DB01041
thalidomide,Medulloblastoma,DB01041
thalidomide,Recurrence,DB01041
thalidomide,"Leukemia, Lymphoid",DB01041
thalidomide,"Leukemia, Lymphocytic, Chronic, B-Cell",DB01041
thalidomide,Proctitis,DB01041
thalidomide,Glioma,DB01041
thalidomide,Nervous System Neoplasms,DB01041
thalidomide,Central Nervous System Neoplasms,DB01041
thalidomide,Glioblastoma,DB01041
thalidomide,Castleman Disease,DB01041
thalidomide,Preleukemia,DB01041
thalidomide,Myelodysplastic Syndromes,DB01041
thalidomide,Syndrome,DB01041
thalidomide,Myeloproliferative Disorders,DB01041
thalidomide,Myelodysplastic-Myeloproliferative Diseases,DB01041
thalidomide,Small Cell Lung Carcinoma,DB01041
thalidomide,HIV Infections,DB01041
thalidomide,Liver Neoplasms,DB01041
thalidomide,Prostatic Neoplasms,DB01041
thalidomide,Neoplasms,DB01041
thalidomide,Cholangitis,DB01041
thalidomide,"Cholangitis, Sclerosing",DB01041
thalidomide,Kidney Neoplasms,DB01041
thalidomide,"Carcinoma, Renal Cell",DB01041
thalidomide,Colorectal Neoplasms,DB01041
thalidomide,Stomatitis,DB01041
thalidomide,Infections,DB01041
thalidomide,Communicable Diseases,DB01041
thalidomide,Acquired Immunodeficiency Syndrome,DB01041
thalidomide,Viremia,DB01041
thalidomide,"Stomatitis, Aphthous",DB01041
thalidomide,Immunologic Deficiency Syndromes,DB01041
thalidomide,Necrosis,DB01041
thalidomide,Burning Mouth Syndrome,DB01041
thalidomide,Sjogren's Syndrome,DB01041
thalidomide,Xerostomia,DB01041
thalidomide,"Lupus Erythematosus, Systemic",DB01041
thalidomide,"Lupus Erythematosus, Discoid",DB01041
thalidomide,HIV Wasting Syndrome,DB01041
thalidomide,Wasting Syndrome,DB01041
thalidomide,Weight Loss,DB01041
thalidomide,Cachexia,DB01041
thalidomide,Head and Neck Neoplasms,DB01041
thalidomide,Graft vs Host Disease,DB01041
thalidomide,Tuberculosis,DB01041
thalidomide,Mycobacterium Infections,DB01041
thalidomide,"Carcinoma, Ovarian Epithelial",DB01041
thalidomide,Ovarian Neoplasms,DB01041
thalidomide,"Lymphoma, Follicular",DB01041
thalidomide,"Leukemia, Myelomonocytic, Chronic",DB01041
thalidomide,"Leukemia, Myelomonocytic, Juvenile",DB01041
thalidomide,Anemia,DB01041
thalidomide,"Anemia, Refractory",DB01041
thalidomide,"Anemia, Refractory, with Excess of Blasts",DB01041
thalidomide,Melanoma,DB01041
thalidomide,"Lymphoma, Non-Hodgkin",DB01041
thalidomide,Leiomyosarcoma,DB01041
thalidomide,Endometrial Neoplasms,DB01041
thalidomide,"Cystadenocarcinoma, Serous",DB01041
thalidomide,Adenomyoepithelioma,DB01041
thalidomide,"Adenocarcinoma, Clear Cell",DB01041
thalidomide,"Carcinoma, Adenosquamous",DB01041
thalidomide,Brain Neoplasms,DB01041
thalidomide,Hodgkin Disease,DB01041
thalidomide,Carcinosarcoma,DB01041
thalidomide,"Mixed Tumor, Mullerian",DB01041
thalidomide,Fallopian Tube Neoplasms,DB01041
thalidomide,Sarcoma,DB01041
thalidomide,Neuroblastoma,DB01041
thalidomide,Sclerosis,DB01041
thalidomide,Motor Neuron Disease,DB01041
thalidomide,Amyotrophic Lateral Sclerosis,DB01041
thalidomide,Epistaxis,DB01041
thalidomide,Telangiectasis,DB01041
thalidomide,"Telangiectasia, Hereditary Hemorrhagic",DB01041
thalidomide,Renal Insufficiency,DB01041
thalidomide,Esophageal Neoplasms,DB01041
thalidomide,Idiopathic Pulmonary Fibrosis,DB01041
thalidomide,Pulmonary Fibrosis,DB01041
thalidomide,Fibrosis,DB01041
thalidomide,Brain Stem Neoplasms,DB01041
thalidomide,Breast Neoplasms,DB01041
thalidomide,Arachnoiditis,DB01041
thalidomide,Prostatitis,DB01041
thalidomide,Chronic Disease,DB01041
thalidomide,Metaplasia,DB01041
thalidomide,Sarcoidosis,DB01041
thalidomide,Hypoalbuminemia,DB01041
thalidomide,Systemic Inflammatory Response Syndrome,DB01041
thalidomide,"Lymphoma, B-Cell, Marginal Zone",DB01041
thalidomide,Cough,DB01041
thalidomide,Hemangioma,DB01041
thalidomide,Arteriovenous Malformations,DB01041
thalidomide,"Scleroderma, Systemic",DB01041
thalidomide,"Scleroderma, Diffuse",DB01041
thalidomide,Pancreatitis,DB01041
thalidomide,"Pancreatitis, Chronic",DB01041
thalidomide,Neurotoxicity Syndromes,DB01041
thalidomide,"Dermatitis, Contact",DB01041
thalidomide,"Dermatitis, Allergic Contact",DB01041
thalidomide,Polycythemia Vera,DB01041
thalidomide,Polycythemia,DB01041
thalidomide,Thrombocytosis,DB01041
thalidomide,Angiodysplasia,DB01041
thalidomide,Gastric Antral Vascular Ectasia,DB01041
thalidomide,Epilepsy,DB01041
thalidomide,Drug Resistant Epilepsy,DB01041
thalidomide,Thrombocytopenia,DB01041
thalidomide,"Purpura, Thrombocytopenic, Idiopathic",DB01041
thalidomide,"Lymphoma, T-Cell",DB01041
thalidomide,"Lymphoma, T-Cell, Peripheral",DB01041
thalidomide,"Lymphoma, Extranodal NK-T-Cell",DB01041
thalidomide,"Arthritis, Rheumatoid",DB01041
thalidomide,Stomach Neoplasms,DB01041
thalidomide,"Sarcoma, Kaposi",DB01041
thalidomide,Kidney Diseases,DB01041
thalidomide,"Renal Insufficiency, Chronic",DB01041
thalidomide,Lichen Planus,DB01041
thalidomide,Osteosarcoma,DB01041
thalidomide,Rhabdomyosarcoma,DB01041
thalidomide,Neuroectodermal Tumors,DB01041
thalidomide,"Neuroectodermal Tumors, Primitive",DB01041
thalidomide,Wilms Tumor,DB01041
thalidomide,"Sarcoma, Ewing",DB01041
thalidomide,"Neuroectodermal Tumors, Primitive, Peripheral",DB01041
thalidomide,Retinoblastoma,DB01041
thalidomide,Colitis,DB01041
thalidomide,"Colitis, Ulcerative",DB01041
thalidomide,Intestinal Diseases,DB01041
thalidomide,Inflammatory Bowel Diseases,DB01041
thalidomide,Ulcer,DB01041
thalidomide,Mastocytosis,DB01041
thalidomide,Precancerous Conditions,DB01041
thalidomide,"Mastocytosis, Systemic",DB01041
thalidomide,Disease,DB01041
thalidomide,"Hypertension, Portal",DB01041
thalidomide,Hypertension,DB01041
thalidomide,Hepatitis A,DB01041
thalidomide,Hepatitis C,DB01041
thalidomide,Hepatitis,DB01041
thalidomide,Spondylitis,DB01041
thalidomide,Spondylarthritis,DB01041
thalidomide,"Spondylitis, Ankylosing",DB01041
thalidomide,Nausea,DB01041
thalidomide,Vomiting,DB01041
thalidomide,beta-Thalassemia,DB01041
thalidomide,Anus Neoplasms,DB01041
theobromine,Bronchitis,DB01412
theobromine,Pre-Eclampsia,DB01412
theobromine,Cough,DB01412
theophylline,Chest Pain,DB00277
theophylline,Altitude Sickness,DB00277
theophylline,Prostatic Neoplasms,DB00277
theophylline,Critical Illness,DB00277
theophylline,Apnea,DB00277
theophylline,Premature Birth,DB00277
theophylline,Pseudohypoparathyroidism,DB00277
theophylline,Pseudopseudohypoparathyroidism,DB00277
theophylline,Kidney Diseases,DB00277
theophylline,"Kidney Failure, Chronic",DB00277
theophylline,Rhinitis,DB00277
theophylline,"Rhinitis, Allergic",DB00277
theophylline,Asthma,DB00277
theophylline,"Hypertension, Pulmonary",DB00277
theophylline,Hypertension,DB00277
theophylline,Leukemia,DB00277
theophylline,"Leukemia, Myeloid",DB00277
theophylline,"Leukemia, Myeloid, Acute",DB00277
theophylline,"Pulmonary Disease, Chronic Obstructive",DB00277
theophylline,Lung Diseases,DB00277
theophylline,"Lung Diseases, Obstructive",DB00277
theophylline,Fatigue,DB00277
theophylline,Lung Neoplasms,DB00277
theophylline,"Carcinoma, Non-Small-Cell Lung",DB00277
theophylline,Depressive Disorder,DB00277
theophylline,"Depressive Disorder, Major",DB00277
theophylline,COVID-19,DB00277
theophylline,Anosmia,DB00277
theophylline,Ageusia,DB00277
theophylline,Pneumonia,DB00277
theophylline,Inflammation,DB00277
theophylline,Respiration Disorders,DB00277
theophylline,Respiratory Tract Diseases,DB00277
theophylline,Depression,DB00277
theophylline,Hypoxia,DB00277
theophylline,Virus Diseases,DB00277
theophylline,Olfaction Disorders,DB00277
theophylline,Disease,DB00277
thioguanine,Leukemia,DB00352
thioguanine,Precursor Cell Lymphoblastic Leukemia-Lymphoma,DB00352
thioguanine,"Leukemia, Lymphoid",DB00352
thioguanine,Acute Disease,DB00352
thioguanine,Lymphoma,DB00352
thioguanine,"Lymphoma, Non-Hodgkin",DB00352
thioguanine,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma,DB00352
thioguanine,Philadelphia Chromosome,DB00352
thioguanine,"Leukemia, Myeloid",DB00352
thioguanine,"Leukemia, Myeloid, Acute",DB00352
thioguanine,Preleukemia,DB00352
thioguanine,Down Syndrome,DB00352
thioguanine,Myelodysplastic Syndromes,DB00352
thioguanine,Myeloproliferative Disorders,DB00352
thioguanine,Syndrome,DB00352
thioguanine,Neutropenia,DB00352
thioguanine,Thrombocytopenia,DB00352
thioguanine,"Leukemia, Promyelocytic, Acute",DB00352
thioguanine,Anemia,DB00352
thioguanine,"Leukemia, Myelomonocytic, Acute",DB00352
thioguanine,"Leukemia, Myelomonocytic, Chronic",DB00352
thioguanine,"Leukemia, Myelomonocytic, Juvenile",DB00352
thioguanine,"Leukemia, Monocytic, Acute",DB00352
thioguanine,"Leukemia, Erythroblastic, Acute",DB00352
thioguanine,"Leukemia, Megakaryoblastic, Acute",DB00352
thioguanine,"Anemia, Refractory",DB00352
thioguanine,"Anemia, Refractory, with Excess of Blasts",DB00352
thioguanine,Neoplasms,DB00352
thioguanine,Brain Neoplasms,DB00352
thioguanine,Astrocytoma,DB00352
thioguanine,Nervous System Neoplasms,DB00352
thioguanine,Central Nervous System Neoplasms,DB00352
thioguanine,Myelodysplastic-Myeloproliferative Diseases,DB00352
thioguanine,Glioblastoma,DB00352
thioguanine,Glioma,DB00352
thioguanine,"Histiocytosis, Langerhans-Cell",DB00352
thioguanine,Histiocytosis,DB00352
thioguanine,Neoplasm Metastasis,DB00352
thioguanine,"Leukemia, Basophilic, Acute",DB00352
thioguanine,"Leukemia, Eosinophilic, Acute",DB00352
thioguanine,Hypereosinophilic Syndrome,DB00352
thioguanine,Hodgkin Disease,DB00352
thioridazine,Leukemia,DB00679
thioridazine,"Leukemia, Myeloid",DB00679
thioridazine,"Leukemia, Myeloid, Acute",DB00679
thioridazine,Disease,DB00679
thioridazine,Psychophysiologic Disorders,DB00679
thioridazine,Schizophrenia,DB00679
thioridazine,Anxiety Disorders,DB00679
thioridazine,Somatoform Disorders,DB00679
tiagabine,Apnea,DB00906
tiagabine,Sleep Apnea Syndromes,DB00906
tiagabine,"Sleep Apnea, Obstructive",DB00906
tiagabine,Cocaine-Related Disorders,DB00906
tiagabine,Opioid-Related Disorders,DB00906
tiagabine,Anxiety Disorders,DB00906
tiagabine,Schizophrenia,DB00906
tiagabine,Alcoholism,DB00906
tiapride,Tourette Syndrome,DB13025
tiapride,Tics,DB13025
tiapride,Tic Disorders,DB13025
tiapride,Disease,DB13025
tiapride,Huntington Disease,DB13025
tiapride,Psychophysiologic Disorders,DB13025
tiapride,Schizophrenia,DB13025
tiapride,Anxiety Disorders,DB13025
tiapride,Somatoform Disorders,DB13025
ticlopidine,Coronary Artery Disease,DB00208
ticlopidine,"Angina, Stable",DB00208
ticlopidine,Myocardial Infarction,DB00208
ticlopidine,Angina Pectoris,DB00208
ticlopidine,Infarction,DB00208
ticlopidine,Carotid Stenosis,DB00208
ticlopidine,Peripheral Arterial Disease,DB00208
ticlopidine,Peripheral Vascular Diseases,DB00208
tiludronate,Otosclerosis,DB01133
tipifarnib-P2,Multiple Myeloma,DB04960
tipifarnib-P2,"Neoplasms, Plasma Cell",DB04960
tipifarnib-P2,Carcinoma,DB04960
tipifarnib-P2,"Carcinoma, Squamous Cell",DB04960
tipifarnib-P2,Squamous Cell Carcinoma of Head and Neck,DB04960
tipifarnib-P2,Neoplasms,DB04960
tipifarnib-P2,Glioma,DB04960
tipifarnib-P2,Lymphoma,DB04960
tipifarnib-P2,Melanoma,DB04960
tipifarnib-P2,Sarcoma,DB04960
tipifarnib-P2,"Lymphoma, Non-Hodgkin",DB04960
tipifarnib-P2,Neuroblastoma,DB04960
tipifarnib-P2,"Neoplasms, Germ Cell and Embryonal",DB04960
tipifarnib-P2,Osteosarcoma,DB04960
tipifarnib-P2,Rhabdomyosarcoma,DB04960
tipifarnib-P2,Ependymoma,DB04960
tipifarnib-P2,"Sarcoma, Ewing",DB04960
tipifarnib-P2,Medulloblastoma,DB04960
tipifarnib-P2,Neuroectodermal Tumors,DB04960
tipifarnib-P2,"Neuroectodermal Tumors, Primitive",DB04960
tipifarnib-P2,Wilms Tumor,DB04960
tipifarnib-P2,Pheochromocytoma,DB04960
tipifarnib-P2,"Neuroectodermal Tumors, Primitive, Peripheral",DB04960
tipifarnib-P2,Rhabdoid Tumor,DB04960
tipifarnib-P2,Hepatoblastoma,DB04960
tipifarnib-P2,Thyroid Neoplasms,DB04960
tipifarnib-P2,Kidney Neoplasms,DB04960
tipifarnib-P2,"Histiocytosis, Langerhans-Cell",DB04960
tipifarnib-P2,Histiocytosis,DB04960
tipifarnib-P2,Thyroid Diseases,DB04960
tipifarnib-P2,Recurrence,DB04960
tipifarnib-P2,Lung Neoplasms,DB04960
tipifarnib-P2,"Carcinoma, Non-Small-Cell Lung",DB04960
tipifarnib-P2,Leukemia,DB04960
tipifarnib-P2,"Leukemia, Myeloid",DB04960
tipifarnib-P2,"Leukemia, Myelogenous, Chronic, BCR-ABL Positive",DB04960
tipifarnib-P2,"Leukemia, Myeloid, Chronic-Phase",DB04960
tipifarnib-P2,"Leukemia, Myeloid, Acute",DB04960
tipifarnib-P2,Preleukemia,DB04960
tipifarnib-P2,Myelodysplastic Syndromes,DB04960
tipifarnib-P2,Syndrome,DB04960
tipifarnib-P2,Polycythemia Vera,DB04960
tipifarnib-P2,Primary Myelofibrosis,DB04960
tipifarnib-P2,Polycythemia,DB04960
tipifarnib-P2,Thrombocytosis,DB04960
tipifarnib-P2,"Thrombocythemia, Essential",DB04960
tipifarnib-P2,Metaplasia,DB04960
tipifarnib-P2,Breast Neoplasms,DB04960
tipifarnib-P2,Inflammatory Breast Neoplasms,DB04960
tipifarnib-P2,Glioblastoma,DB04960
tipifarnib-P2,Gliosarcoma,DB04960
tipifarnib-P2,"Breast Neoplasms, Male",DB04960
tipifarnib-P2,Astrocytoma,DB04960
tipifarnib-P2,Oligodendroglioma,DB04960
tipifarnib-P2,Pancreatic Neoplasms,DB04960
tipifarnib-P2,Colorectal Neoplasms,DB04960
tipifarnib-P2,"Leukemia, Myelomonocytic, Chronic",DB04960
tipifarnib-P2,"Leukemia, Myelomonocytic, Juvenile",DB04960
tipifarnib-P2,Anemia,DB04960
tipifarnib-P2,"Anemia, Refractory",DB04960
tipifarnib-P2,"Anemia, Refractory, with Excess of Blasts",DB04960
tipifarnib-P2,Prostatic Neoplasms,DB04960
tipifarnib-P2,Nervous System Neoplasms,DB04960
tipifarnib-P2,Central Nervous System Neoplasms,DB04960
tipifarnib-P2,Myeloproliferative Disorders,DB04960
tipifarnib-P2,Plasmacytoma,DB04960
tipifarnib-P2,"Lymphoma, Mantle-Cell",DB04960
tipifarnib-P2,"Leukemia, Myelomonocytic, Acute",DB04960
tipifarnib-P2,"Leukemia, Monocytic, Acute",DB04960
tipifarnib-P2,"Leukemia, Megakaryoblastic, Acute",DB04960
tipifarnib-P2,"Leukemia, Erythroblastic, Acute",DB04960
tipifarnib-P2,"Leukemia, Basophilic, Acute",DB04960
tipifarnib-P2,"Leukemia, Eosinophilic, Acute",DB04960
tipifarnib-P2,Hypereosinophilic Syndrome,DB04960
tipifarnib-P2,Neurofibromatoses,DB04960
tipifarnib-P2,Neurofibromatosis 1,DB04960
tipifarnib-P2,Neurofibroma,DB04960
tipifarnib-P2,"Neurofibroma, Plexiform",DB04960
tipifarnib-P2,"Leukemia, T-Cell",DB04960
tipifarnib-P2,"Lymphoma, Follicular",DB04960
tipifarnib-P2,Hodgkin Disease,DB04960
tipifarnib-P2,"Lymphoma, B-Cell, Marginal Zone",DB04960
tipifarnib-P2,"Leukemia, Lymphocytic, Chronic, B-Cell",DB04960
tipifarnib-P2,"Leukemia-Lymphoma, Adult T-Cell",DB04960
tipifarnib-P2,"Lymphoma, Large-Cell, Anaplastic",DB04960
tipifarnib-P2,"Lymphoma, T-Cell",DB04960
tipifarnib-P2,"Carcinoma, Transitional Cell",DB04960
tipifarnib-P2,Neoplasm Metastasis,DB04960
tipifarnib-P2,"Leukemia, Lymphoid",DB04960
tipifarnib-P2,"Leukemia, Large Granular Lymphocytic",DB04960
tipifarnib-P2,Precursor Cell Lymphoblastic Leukemia-Lymphoma,DB04960
tipifarnib-P2,Histiocytic Sarcoma,DB04960
